id,id_anfitrion,ultima_extraccion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,noches_minimas,noches_maximas,min_noches_minimas,max_noches_minimas,min_noches_maximas,max_noches_maximas,precio,tiene_disponibilidad,disp_30d,disp_60d,disp_90d,disp_365d,calendario_ultima_extraccion,calendario_actualizado,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,antiguedad_host,vecindario_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia
1194227160838199564,391240114,2025-06-17,Terraferma,San Lorenzo XXV Aprile,45.4897721,12.2491639,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,2,7,2,2,7,7,$90.00,t,25,55,81,350,2025-06-17,,5,5,0,2024-07-19,2025-01-02,0.45,5.0,5.0,4.8,5.0,5.0,4.4,4.8,t,f,a few days or more,40%,78%,f,t,2021-03-05,,1,1,0,0,IT027042B4Q6DUVSNG
1196904657021586587,3296218,2025-06-17,Isole,San Marco,45.43259819014431,12.331805753967275,Private room in guesthouse,Private room,5,,1.0,,1,365,1,1,365,365,,t,17,43,72,251,2025-06-17,,2,2,0,2024-11-13,2025-04-07,0.28,4.5,4.5,4.5,4.5,3.5,5.0,4.5,f,f,within a day,73%,50%,t,t,2012-08-18,,2,0,2,0,IT027042B4UL68HISV
1203082640315563102,512015946,2025-06-17,Terraferma,Piave 1860,45.48471,12.22797,Room in hotel,Private room,2,2.0,1.0,1.0,1,365,1,1,365,365,$68.00,t,16,46,76,351,2025-06-17,,16,16,0,2024-07-21,2025-04-19,1.45,3.88,3.94,3.56,4.31,4.56,3.94,3.94,f,f,within a day,77%,85%,t,t,2023-04-27,,3,0,3,0,IT027042A1D6NMG783
1203618602252003745,279783191,2025-06-17,Isole,Cannaregio,45.4424764,12.334804,Private room in home,Private room,3,1.0,1.0,2.0,1,365,1,1,365,365,$204.00,t,29,59,89,269,2025-06-17,,0,0,0,,,,,,,,,,,f,f,a few days or more,30%,11%,t,t,2019-07-27,,3,0,3,0,IT027042C2QA8CTGIM
1203638046145499425,279783191,2025-06-17,Isole,Cannaregio,45.4424764,12.334804,Private room in home,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$157.00,t,29,59,88,268,2025-06-17,,1,1,0,2024-10-24,2024-10-24,0.13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,a few days or more,30%,11%,t,t,2019-07-27,,3,0,3,0,IT027042C2QA8CTGIM
1203671947084990603,279783191,2025-06-17,Isole,Cannaregio,45.4424764,12.334804,Private room in home,Private room,3,1.0,1.0,2.0,2,365,2,2,365,365,$149.00,t,29,59,89,266,2025-06-17,,1,1,0,2025-05-12,2025-05-12,0.81,5.0,4.0,5.0,5.0,5.0,5.0,5.0,f,f,a few days or more,30%,11%,t,t,2019-07-27,,3,0,3,0,IT027042C2QA8CTGIM
1209438882312960574,581279648,2025-06-17,Isole,Lido,45.399859,12.3580388,Entire condo,Entire home/apt,3,1.0,2.0,2.0,4,12,4,12,12,12,$295.00,t,30,60,90,365,2025-06-17,,0,0,0,,,,,,,,,,,f,,within a day,100%,88%,t,t,2024-06-03,,1,1,0,0,IT027042C2AY337AS4
1214423420154143435,593726285,2025-06-17,Isole,Castello,45.4379895,12.3381071,Entire rental unit,Entire home/apt,7,2.0,2.0,4.0,3,365,1,3,365,365,$544.00,t,28,58,86,360,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,100%,100%,t,t,2024-08-02,,1,1,0,0,IT027042C24RNGZ55Q
1217472734879709251,49461193,2025-06-17,Terraferma,Bissuola,45.49949489029935,12.252858912900994,Private room in rental unit,Private room,1,1.0,1.0,2.0,31,365,31,31,365,365,$35.00,t,29,59,89,269,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,100%,75%,t,t,2015-11-20,,1,0,1,0,
1228980511115423271,597681399,2025-06-17,Terraferma,Campalto,45.4869005,12.2949346,Room in hotel,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$131.00,t,30,60,76,76,2025-06-17,,1,1,0,2024-09-04,2024-09-04,0.1,3.0,1.0,5.0,1.0,5.0,5.0,2.0,f,f,within a day,50%,100%,f,t,2024-08-22,,12,0,12,0,IT027042A1SKU39T5C
1231657321858852570,577475654,2025-06-17,Isole,Castello,45.434568744917,12.357205152512,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1125,1,2,2,1125,$154.00,t,21,44,51,174,2025-06-17,,0,0,0,,,,,,,,,,,t,f,within a day,85%,96%,t,t,2024-05-14,,3,3,0,0,IT027042C2W7J8CATJ
1231657527696515473,577475654,2025-06-17,Isole,Cannaregio,45.44625,12.32768,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,31,1125,31,31,6,1125,"$9,999.00",t,14,42,46,291,2025-06-17,,0,0,0,,,,,,,,,,,t,f,within a day,85%,96%,t,t,2024-05-14,,3,3,0,0,IT027042C298PSZIZ4
1236286937269267430,597681399,2025-06-17,Terraferma,Campalto,45.48583,12.29375,Room in hotel,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$131.00,t,30,60,76,76,2025-06-17,,2,2,0,2024-09-19,2025-01-01,0.22,4.5,4.5,4.5,4.5,4.5,4.5,4.5,f,f,within a day,50%,100%,f,t,2024-08-22,,12,0,12,0,IT027042A1SKU39T5C
1236305819243648388,597681399,2025-06-17,Terraferma,Campalto,45.48720338199088,12.293996165528,Room in hotel,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$131.00,t,30,60,76,76,2025-06-17,,1,1,0,2024-09-22,2024-09-22,0.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,f,f,within a day,50%,100%,f,t,2024-08-22,,12,0,12,0,IT027042A1SKU39T5C
1236308834830067086,597681399,2025-06-17,Terraferma,Campalto,45.48603630311636,12.2959384652692,Room in hotel,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$131.00,t,30,60,76,76,2025-06-17,,1,1,0,2024-09-15,2024-09-15,0.11,2.0,1.0,4.0,1.0,2.0,1.0,1.0,f,f,within a day,50%,100%,f,t,2024-08-22,,12,0,12,0,IT027042A1SKU39T5C
1237616852495526769,597681399,2025-06-17,Terraferma,Campalto,45.4878008842982,12.294322904978603,Room in hotel,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$131.00,t,30,60,76,76,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,50%,100%,f,t,2024-08-22,,12,0,12,0,IT027042A1SKU39T5C
1237621692804609310,597681399,2025-06-17,Terraferma,Campalto,45.48638734062301,12.294165980135208,Room in hotel,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$131.00,t,30,60,76,76,2025-06-17,,4,4,0,2024-09-19,2025-01-26,0.44,4.75,5.0,4.5,5.0,5.0,4.5,4.75,f,f,within a day,50%,100%,f,t,2024-08-22,,12,0,12,0,IT027042A1SKU39T5C
1237685862842036245,597681399,2025-06-17,Terraferma,Campalto,45.48612,12.29602,Room in hotel,Private room,3,1.0,1.0,2.0,1,365,1,1,365,365,$144.00,t,30,60,76,76,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,50%,100%,f,t,2024-08-22,,12,0,12,0,IT027042A1SKU39T5C
1237702795600914486,597681399,2025-06-17,Terraferma,Campalto,45.48754817190723,12.294148673138691,Room in hotel,Private room,3,1.0,1.0,2.0,1,365,1,1,365,365,$144.00,t,30,60,76,76,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,50%,100%,f,t,2024-08-22,,12,0,12,0,IT027042A1SKU39T5C
