id_anfitrion,zona_grupo,latitud,tipo_propiedad,capacidad,recamaras,noches_minimas,min_noches_minimas,min_noches_maximas,precio,disp_30d,disp_90d,calendario_ultima_extraccion,num_resenas,num_resenas_30d,ultima_resena,calif_total,calif_limpieza,calif_comunicacion,calif_valor,es_superhost,tasa_respuesta_host,host_tiene_foto,antiguedad_host,total_listados_host,host_total_habitaciones_privadas,licencia
2985972,Isole,45.44582,Private room in rental unit,2,1.0,3,2,30,$94.00,2,10,2025-06-17,598,2,2025-05-28,4.76,4.82,4.88,4.79,t,100%,t,2012-07-19,3,3,IT027042C20E08PR6M
2859698,Isole,45.44379,Entire rental unit,6,3.0,3,3,30,$252.00,0,35,2025-06-17,38,0,2024-10-29,4.68,4.62,4.83,4.65,f,100%,t,2012-07-07,3,2,IT027042C2FZTESQDA
3060084,Isole,45.434,Room in boutique hotel,2,1.0,1,1,365,$211.00,9,43,2025-06-17,135,0,2025-05-13,4.64,4.77,4.74,4.59,f,100%,t,2012-07-26,8,6,IT027042B43DQF4FFN
3063776,Isole,45.43827,Entire rental unit,5,2.0,3,1,1125,$185.00,1,15,2025-06-17,435,4,2025-06-09,4.85,4.89,4.89,4.78,t,100%,t,2012-07-26,1,0,IT027042B4VFJA4LUW
381172,Isole,45.43818,Entire condo,2,1.0,3,3,30,$81.00,17,67,2025-06-17,236,2,2025-06-09,4.59,4.31,4.89,4.46,f,90%,t,2011-02-07,1,0,IT027042C2XKPCFB26
3156876,Terraferma,45.47456,Private room in rental unit,2,1.0,4,3,1125,$51.00,7,27,2025-06-17,450,1,2025-05-19,4.8,4.88,4.87,4.75,t,100%,t,2012-08-04,5,5,IT027042C1QOKNW446
3161400,Terraferma,45.47796,Private room in home,4,1.0,3,3,112,$65.00,23,74,2025-06-17,416,1,2025-05-21,4.67,4.78,4.81,4.67,f,100%,t,2012-08-05,7,7,IT027042C2Y4AIS5J7
3204162,Isole,45.43924,Entire guesthouse,4,1.0,30,30,1125,"$1,351.00",16,76,2025-06-17,269,0,2022-05-07,4.77,4.89,4.91,4.7,f,,t,2012-08-09,1,0,IT027042C2ZE8PO8IX
3215031,Isole,45.43629,Entire rental unit,7,2.0,3,3,1125,$113.00,0,0,2025-06-17,230,0,2020-04-28,4.82,4.9,4.95,4.81,f,,t,2012-08-10,2,0,IT027042B4FE2HUC39
2399510,Isole,45.43814,Entire rental unit,6,2.0,1,1,365,$188.00,15,68,2025-06-17,220,3,2025-06-01,4.45,4.59,4.76,4.33,f,100%,t,2012-05-17,3,0,IT027042C2HRQREIZ6
3161400,Terraferma,45.47633,Private room in home,3,1.0,2,2,1125,$59.00,13,59,2025-06-17,419,3,2025-06-11,4.64,4.72,4.78,4.66,f,100%,t,2012-08-05,7,7,IT027042C2Y4AIS5J7
3317001,Isole,45.41376,Private room in bed and breakfast,2,1.0,1,1,14,$98.00,19,44,2025-06-17,0,0,,,,,,f,100%,t,2012-08-20,1,1,IT027042B4GCCBBEJG
3437195,Isole,45.44285,Room in boutique hotel,2,1.0,2,1,999,$139.00,24,84,2025-06-17,208,3,2025-06-02,4.77,4.87,4.83,4.63,t,100%,t,2012-09-01,4,4,"I applied for a CIN, but haven’t received it yet"
2825961,Isole,45.43372,Entire home,6,3.0,2,2,1125,$394.00,13,63,2025-06-17,362,3,2025-06-02,4.72,4.72,4.91,4.69,t,100%,t,2012-07-04,2,0,IT027042C2ZNGJ6YRA
3549494,Isole,45.42567,Entire rental unit,5,3.0,2,2,1125,$373.00,29,89,2025-06-17,65,0,2024-10-13,4.78,4.97,4.8,4.78,f,50%,t,2012-09-12,9,0,IT027042B4S8HI3VX8
3556311,Isole,45.44092,Entire rental unit,2,1.0,3,3,1125,$100.00,1,13,2025-06-17,529,6,2025-06-12,4.9,4.88,4.92,4.87,t,100%,t,2012-09-13,1,0,IT027042C2SF5FIWVI
3613869,Terraferma,45.4816,Entire rental unit,5,2.0,3,1,1125,$71.00,4,19,2025-06-17,323,4,2025-06-14,4.88,4.94,4.85,4.84,t,100%,t,2012-09-19,1,0,IT027042C2XOQ6BZSX
3206872,Isole,45.43405,Entire rental unit,6,2.0,4,2,1125,$163.00,6,9,2025-06-17,269,1,2025-06-10,4.95,4.99,4.95,4.89,t,100%,t,2012-08-09,1,0,IT027042C22C9BCZQA
3674980,Isole,45.44039,Entire rental unit,6,2.0,3,3,1125,$218.00,13,59,2025-06-17,93,3,2025-06-03,4.71,4.73,4.91,4.6,f,100%,t,2012-09-25,4,0,IT027042C2W6BHDETE
3674980,Isole,45.44068,Entire rental unit,2,1.0,2,2,40,$138.00,26,67,2025-06-17,62,2,2025-05-24,4.57,4.84,4.82,4.4,f,100%,t,2012-09-25,4,0,IT027042C2W6BHDETE
3715828,Isole,45.44637,Entire rental unit,4,2.0,6,6,1125,$126.00,5,5,2025-06-17,238,0,2025-05-08,4.93,4.98,4.98,4.92,t,100%,t,2012-09-30,1,0,IT027042C1L6467W5S
3874113,Isole,45.43661,Private room in rental unit,2,1.0,1,1,365,,14,51,2025-06-17,5,0,2024-08-27,5.0,5.0,5.0,5.0,t,100%,t,2012-10-15,4,1,IT027042C1PR6EKDD6
3874113,Isole,45.435649,Entire rental unit,4,2.0,1,1,365,$291.00,5,33,2025-06-17,138,8,2025-06-16,4.95,4.93,4.96,4.89,t,100%,t,2012-10-15,4,1,IT027042C1PR6EKDD6
3880254,Isole,45.43685,Entire rental unit,4,2.0,3,2,1125,$132.00,5,28,2025-06-17,283,3,2025-05-30,4.58,4.75,4.89,4.54,t,100%,t,2012-10-15,11,0,IT027042C2H2PX6DD2
1554828,Isole,45.43494,Entire rental unit,2,1.0,1,1,9,$216.00,11,52,2025-06-17,208,0,2025-05-11,4.69,4.73,4.81,4.6,,100%,t,2012-01-01,6,0,IT027042B4YYP7WYYB
4018771,Isole,45.43638,Entire rental unit,4,1.0,3,2,1124,$160.00,2,22,2025-06-17,189,0,2025-03-19,4.75,4.78,4.87,4.64,f,100%,t,2012-10-30,4,0,IT027042C2ARSCYDLH
4018771,Isole,45.43639,Entire rental unit,4,1.0,3,2,1123,,5,40,2025-06-17,275,4,2025-05-28,4.73,4.79,4.92,4.68,f,100%,t,2012-10-30,4,0,IT027042C2ARSCYDLH
4018771,Isole,45.4364,Entire rental unit,4,1.0,3,2,1124,$118.00,6,29,2025-06-17,363,4,2025-06-01,4.65,4.77,4.89,4.6,f,100%,t,2012-10-30,4,0,IT027042C2ARSCYDLH
3223223,Isole,45.44844,Entire rental unit,4,3.0,3,3,1125,$145.00,2,23,2025-06-17,39,0,2024-09-20,4.87,4.69,4.85,4.69,f,,t,2012-08-11,1,0,IT027042C27IRYGLQ6
745553,Isole,45.44153,Entire rental unit,4,2.0,3,1,365,$200.00,8,47,2025-06-17,77,0,2024-05-30,4.75,4.7,4.84,4.64,f,100%,t,2011-06-26,4,0,IT027042C2GKWADMQX
4097735,Isole,45.42698,Room in bed and breakfast,2,1.0,3,3,30,$148.00,3,3,2025-06-17,207,0,2023-09-23,4.85,4.95,4.8,4.84,f,,t,2012-11-08,4,1,IT027042C2TQ5KUNU4
4097735,Isole,45.42698,Room in bed and breakfast,3,1.0,3,3,30,$160.00,0,0,2025-06-17,127,0,2024-09-02,4.87,4.92,4.94,4.84,f,,t,2012-11-08,4,1,IT027042C1NMTFI8VQ
2255199,Isole,45.44448,Entire rental unit,4,2.0,6,4,30,$136.00,0,27,2025-06-17,89,0,2024-08-31,4.64,4.58,4.8,4.57,f,83%,t,2012-04-30,1,0,IT027042C2X8XUPCX9
2508340,Isole,45.43956,Room in hotel,2,1.0,1,1,29,$163.00,29,87,2025-06-17,199,2,2025-06-11,4.76,4.82,4.87,4.72,t,100%,t,2012-05-31,21,2,IT027042A1B7W4C6YY
4120295,Isole,45.43547,Private room in bed and breakfast,2,1.0,3,3,1125,$108.00,28,76,2025-06-17,262,0,2025-05-11,4.3,4.58,4.62,4.3,f,100%,t,2012-11-11,5,3,IT027042C1LQ7VKHFR
4120295,Isole,45.43547,Private room in bed and breakfast,2,1.0,3,3,1125,$126.00,28,76,2025-06-17,511,0,2025-05-09,4.56,4.6,4.69,4.56,f,100%,t,2012-11-11,5,3,IT027042C1LQ7VKHFR
4120295,Isole,45.43547,Private room in bed and breakfast,2,1.0,3,3,100,$108.00,29,76,2025-06-17,299,1,2025-06-09,4.44,4.53,4.6,4.42,f,100%,t,2012-11-11,5,3,IT027042C1LQ7VKHFR
3877860,Terraferma,45.48743,Entire condo,5,2.0,3,3,90,$167.00,4,61,2025-06-17,23,0,2025-05-10,4.87,4.87,4.96,4.83,f,100%,t,2012-10-15,1,0,IT027042B4HO7JUIX4
4217637,Isole,45.43963,Entire loft,3,2.0,4,1,1125,$230.00,7,36,2025-06-17,304,4,2025-06-05,4.94,4.98,4.99,4.86,t,100%,t,2012-11-22,1,0,IT027042C2GP75GHDA
4249732,Isole,45.44159,Entire condo,3,1.0,3,1,1125,$152.00,13,63,2025-06-17,432,6,2025-06-14,4.88,4.87,4.97,4.81,t,100%,t,2012-11-26,1,0,IT027042C2F5P6CGFC
4258092,Isole,45.43701,Entire rental unit,6,3.0,7,2,180,$183.00,6,37,2025-06-17,105,1,2025-06-09,4.65,4.63,4.85,4.6,f,100%,t,2012-11-27,3,0,IT027042C2FS2YVHKB
4302881,Isole,45.437387527986985,Entire rental unit,5,3.0,3,3,60,$149.00,5,22,2025-06-17,307,3,2025-06-07,4.39,4.54,4.74,4.43,f,100%,t,2012-12-02,1,0,IT027042C27HNUZVYG
1974309,Isole,45.44038,Entire rental unit,3,1.0,3,3,1125,$153.00,3,21,2025-06-17,362,2,2025-06-01,4.77,4.7,4.91,4.71,,100%,t,2012-03-20,4,0,IT027042C2YKD3SPKZ
4390954,Isole,45.43076,Entire rental unit,10,2.0,2,1,1125,$160.00,12,53,2025-06-17,301,0,2025-05-15,4.62,4.54,4.73,4.54,f,100%,t,2012-12-12,1,0,IT027042C2WUFVQRS3
4420264,Isole,45.40293,Entire rental unit,4,2.0,3,3,1125,$153.00,0,4,2025-06-17,23,0,2023-09-21,4.87,4.86,4.91,4.81,f,,t,2012-12-16,1,0,IT027042C2WP8FREHC
3290752,Isole,45.4382,Entire rental unit,3,3.0,31,31,540,$150.00,0,0,2025-06-17,32,0,2024-10-31,4.84,4.84,4.81,4.78,t,100%,t,2012-08-17,1,0,
4512765,Isole,45.43805,Private room in rental unit,2,1.0,2,1,90,$80.00,17,37,2025-06-17,684,1,2025-05-21,4.74,4.87,4.83,4.7,t,100%,t,2012-12-28,1,1,IT027042C2VIANCNLX
4557370,Isole,45.44526,Entire rental unit,2,1.0,3,3,1125,,9,56,2025-06-17,35,0,2024-04-19,4.54,4.83,4.71,4.63,f,,t,2013-01-02,6,0,IT027042B4GEH7TAK2
351965,Isole,45.43091,Private room in bed and breakfast,3,1.0,2,2,7,$128.00,29,89,2025-06-17,4,0,2016-03-29,4.33,4.75,4.25,3.75,f,100%,t,2011-01-18,3,3,IT027042B4XVN5TFC6
4654141,Isole,45.44585,Entire rental unit,10,4.0,3,3,30,$270.00,23,68,2025-06-17,307,3,2025-06-08,4.8,4.92,4.84,4.78,t,100%,t,2013-01-10,1,0,IT027042B4CIDI3XC3
4684434,Isole,45.44243,Entire rental unit,4,1.0,2,2,31,$203.00,15,37,2025-06-17,51,0,2024-07-22,4.84,4.86,4.9,4.73,f,100%,t,2013-01-13,2,0,IT027042B44X9IF719
4709291,Terraferma,45.46756,Entire vacation home,4,1.0,3,2,30,$63.00,9,26,2025-06-17,390,1,2025-05-18,4.86,4.96,4.93,4.88,f,100%,t,2013-01-15,1,0,IT027042C2FNAAZK73
632312,Isole,45.4365,Entire rental unit,4,1.0,3,1,30,$136.00,21,63,2025-06-17,28,0,2024-01-25,4.29,4.3,4.44,4.3,f,88%,t,2011-05-27,6,0,IT027042B4PEHEB9LA
4801510,Isole,45.43524,Entire rental unit,5,3.0,3,3,1125,$350.00,10,58,2025-06-17,124,0,2025-04-04,4.67,4.74,4.87,4.67,f,100%,t,2013-01-22,1,0,IT027042C2WVKQNSVT
4739917,Isole,45.39679,Entire rental unit,2,1.0,7,7,29,$88.00,10,17,2025-06-17,74,0,2025-05-11,4.77,4.78,4.86,4.64,f,100%,t,2013-01-17,1,0,IT027042C2J2LGLL4L
4851546,Isole,45.44524,Entire rental unit,4,2.0,31,31,1125,$140.00,28,84,2025-06-17,155,0,2022-09-05,4.85,4.79,4.94,4.7,f,,t,2013-01-26,1,0,
4853287,Isole,45.43255,Entire rental unit,4,2.0,3,3,1125,$88.00,3,9,2025-06-17,302,1,2025-05-25,4.7,4.75,4.93,4.61,t,100%,t,2013-01-26,1,0,IT027042C2RESWAVV5
4877513,Isole,45.44382,Private room in bed and breakfast,2,1.0,3,2,30,$126.00,8,35,2025-06-17,131,4,2025-06-02,4.93,4.89,4.97,4.86,t,100%,t,2013-01-28,2,1,IT027042C1M2GGJZ84
4879104,Isole,45.43702,Entire rental unit,5,2.0,2,1,1125,$157.00,19,29,2025-06-17,551,6,2025-06-14,4.92,4.96,4.97,4.89,t,100%,t,2013-01-28,2,0,IT027042C2UKIQUZ6R
4986069,Isole,45.44312,Private room in home,2,1.0,2,2,14,$160.00,22,76,2025-06-17,164,0,2022-07-24,4.79,4.9,4.91,4.72,f,,t,2013-02-06,1,1,IT027042B4DX2DW6DR
5022636,Isole,45.43039,Entire rental unit,6,3.0,3,3,1125,$514.00,7,26,2025-06-17,231,6,2025-06-14,4.91,4.92,4.98,4.84,t,100%,t,2013-02-09,1,0,IT027042C29KLDIG4V
123920,Isole,45.43187,Entire rental unit,3,1.0,2,2,1125,$190.00,3,50,2025-06-17,63,0,2022-08-26,4.27,4.32,4.58,4.17,f,,t,2010-05-13,2,0,IT027042C2QTDOD2Q5
123920,Isole,45.44733,Entire rental unit,6,2.0,2,2,1125,$250.00,13,56,2025-06-17,74,0,2019-10-09,4.35,4.3,4.43,4.3,f,,t,2010-05-13,2,0,IT027042C2SVGXCOPI
5218338,Terraferma,45.49107,Entire rental unit,2,1.0,1,1,28,$118.00,8,19,2025-06-17,124,7,2025-06-14,4.95,4.99,5.0,4.9,t,100%,t,2013-02-25,2,0,IT027042C2TWDFZ9EK
5240699,Isole,45.4364,Entire rental unit,2,1.0,3,3,1125,$183.00,19,39,2025-06-17,7,0,2024-10-07,5.0,4.86,5.0,4.83,f,100%,t,2013-02-26,3,0,IT027042B4SJ5D7MXR
5240699,Isole,45.4367,Entire rental unit,4,2.0,3,3,1125,$292.00,15,43,2025-06-17,59,0,2025-04-16,4.9,4.88,4.92,4.78,f,100%,t,2013-02-26,3,0,IT027042B467PYN2BT
5256801,Isole,45.44548,Private room in home,2,1.0,3,1,1125,$128.00,11,55,2025-06-17,465,4,2025-06-01,4.77,4.87,4.56,4.69,t,98%,t,2013-02-27,4,4,IT027042C26N57CI27
5304725,Isole,45.44582,Private room in rental unit,2,1.0,3,2,1125,$77.00,4,42,2025-06-17,447,6,2025-06-05,4.63,4.74,4.81,4.56,f,95%,t,2013-03-03,3,2,IT027042C2MDYXS5TY
5304725,Isole,45.44573,Private room in rental unit,2,1.0,3,2,1125,$85.00,9,58,2025-06-17,517,8,2025-06-15,4.71,4.78,4.79,4.66,f,95%,t,2013-03-03,3,2,IT027042C2MDYXS5TY
5332703,Isole,45.43836,Entire rental unit,4,2.0,3,3,1125,$152.00,15,37,2025-06-17,414,1,2025-05-20,4.64,4.68,4.76,4.62,,100%,t,2013-03-05,1,0,IT027042B457W4QTF2
5405444,Isole,45.44607,Entire rental unit,4,2.0,2,2,15,$400.00,26,80,2025-06-17,231,0,2024-11-03,4.93,4.94,4.97,4.85,t,90%,t,2013-03-10,2,0,IT027042C2OKLO9WLU
5415509,Isole,45.43435,Entire condo,4,2.0,3,3,60,$185.00,29,89,2025-06-17,95,0,2024-11-05,4.85,4.94,4.91,4.74,t,100%,t,2013-03-11,2,1,IT027042C2YN4QHG7B
2906995,Isole,45.39859,Entire condo,5,2.0,3,3,1125,$115.00,3,4,2025-06-17,91,1,2025-06-03,4.64,4.78,4.84,4.57,f,90%,t,2012-07-11,3,0,IT027042C2TRNRBJSM
5494074,Isole,45.41015,Entire rental unit,6,3.0,31,31,32,$220.00,23,83,2025-06-17,123,0,2024-10-21,4.76,4.7,4.92,4.71,f,100%,t,2013-03-17,1,0,
5515810,Isole,45.43653,Entire rental unit,2,1.0,3,3,30,,12,57,2025-06-17,271,3,2025-06-03,4.72,4.75,4.85,4.68,f,100%,t,2013-03-18,1,0,IT027042C2556TJUDW
5530301,Isole,45.43704,Room in serviced apartment,5,2.0,3,1,999,,14,41,2025-06-17,44,0,2024-01-01,4.51,4.51,4.82,4.27,f,100%,t,2013-03-19,5,0,IT027042B4OBM4JVQA
5565167,Isole,45.44328,Entire condo,3,1.0,7,5,30,$104.00,0,19,2025-06-17,115,1,2025-05-31,4.88,4.79,4.96,4.84,t,100%,t,2013-03-21,1,0,IT027042C24RNCRMTL
2486103,Isole,45.44022,Entire loft,6,3.0,2,2,30,$164.00,0,0,2025-06-17,54,0,2020-02-23,4.81,4.9,4.9,4.72,f,,t,2012-05-28,1,0,IT027042C2E5439A5B
5530301,Isole,45.43704,Room in serviced apartment,5,2.0,2,1,999,,10,27,2025-06-17,28,0,2025-04-24,4.36,4.68,4.68,4.18,f,100%,t,2013-03-19,5,0,IT027042B4OBM4JVQA
122630022,Isole,45.43656,Entire rental unit,4,2.0,4,4,1125,$147.00,24,68,2025-06-17,410,2,2025-06-01,4.89,4.9,4.79,4.79,f,,t,2017-03-26,1,0,IT027042B47NEBKEA7
5694775,Isole,45.34667,Entire rental unit,6,2.0,2,2,30,$113.00,3,10,2025-06-17,57,1,2025-06-02,4.75,4.44,4.95,4.7,f,100%,t,2013-03-30,1,0,IT027042C25VNRO9DF
3437195,Isole,45.4439,Private room in serviced apartment,2,2.0,31,1,999,,19,79,2025-06-17,119,0,2024-09-01,4.81,4.94,4.93,4.63,t,100%,t,2012-09-01,4,4,IT027042B435B84LA4
2508340,Isole,45.44607,Entire rental unit,5,1.0,2,2,29,$133.00,11,33,2025-06-17,279,0,2025-04-24,4.63,4.67,4.89,4.54,t,100%,t,2012-05-31,21,2,IT027042B45CJ3PGKB
5683149,Terraferma,45.50313,Private room in rental unit,2,1.0,2,2,1125,$37.00,2,6,2025-06-17,599,4,2025-05-31,4.9,4.97,4.91,4.89,t,90%,t,2013-03-29,1,1,IT027042C1IZ7J9MWY
5530301,Isole,45.43833,Room in serviced apartment,3,1.0,2,1,999,,15,72,2025-06-17,35,0,2024-10-15,4.56,4.66,4.71,4.57,f,100%,t,2013-03-19,5,0,IT027042B4OBM4JVQA
5732682,Isole,45.43260955810547,Entire rental unit,2,7.0,3,3,15,$120.00,23,68,2025-06-17,161,2,2025-06-13,4.57,4.63,4.88,4.37,t,100%,t,2013-04-02,2,0,IT027042C2NTWWMNWY
6141048,Isole,45.44217,Entire home,4,3.0,3,3,1125,$318.00,9,31,2025-06-17,509,4,2025-06-11,4.97,4.99,4.96,4.94,t,100%,t,2013-04-29,2,0,IT027042B4T48W6BNA
1863344,Isole,45.44255,Entire rental unit,2,1.0,3,3,1125,$113.00,25,54,2025-06-17,380,3,2025-05-31,4.7,4.84,4.61,4.68,t,100%,t,2012-03-05,3,0,IT027042C23MZOZMB7
3602985,Isole,45.44339,Entire rental unit,4,2.0,3,3,28,$250.00,7,60,2025-06-17,116,1,2025-05-22,4.76,4.81,4.98,4.67,t,100%,t,2012-09-18,1,0,IT027042C2BHYR7B5A
4018771,Isole,45.43648,Entire rental unit,2,1.0,3,3,1124,$104.00,2,47,2025-06-17,277,3,2025-05-30,4.78,4.77,4.9,4.69,f,100%,t,2012-10-30,4,0,IT027042C2ARSCYDLH
294951,Isole,45.442333,Entire rental unit,3,1.0,1,1,1125,$144.00,7,43,2025-06-17,435,2,2025-06-15,4.71,4.82,4.71,4.66,f,100%,t,2010-11-22,21,0,IT027042B4T8KVNQ9K
6019189,Isole,45.44058,Entire condo,8,3.0,3,2,29,$254.00,4,28,2025-06-17,292,2,2025-06-05,4.66,4.69,4.86,4.64,f,100%,t,2013-04-21,16,0,IT027042B4BUD4ALT8
6306665,Terraferma,45.48787,Entire rental unit,2,2.0,31,31,1125,$201.00,30,90,2025-06-17,2,0,2013-07-21,4.5,4.5,5.0,5.0,f,,t,2013-05-09,1,0,
4893459,Isole,45.43418,Entire rental unit,3,1.0,7,2,1125,$239.00,6,37,2025-06-17,334,3,2025-06-03,4.98,4.95,4.97,4.91,t,100%,t,2013-01-29,2,0,IT027042C24JLQFL4E
6538340,Isole,45.43625,Private room in bed and breakfast,2,1.0,3,3,7,$152.00,0,0,2025-06-17,154,0,2024-10-28,4.63,4.75,4.75,4.55,f,,t,2013-05-23,1,1,IT027042B4YX2ECCFJ
6516852,Isole,45.44305,Entire condo,2,1.0,31,31,90,$192.00,28,88,2025-06-17,126,0,2024-10-30,4.71,4.89,4.74,4.69,t,,t,2013-05-22,1,0,
5862083,Isole,45.43319,Entire rental unit,2,1.0,1,1,2,"$1,000.00",11,60,2025-06-17,218,2,2025-06-01,4.51,4.75,4.74,4.35,f,100%,t,2013-04-10,32,0,IT027042B4XL9ZJ8JD
6798407,Isole,45.43919,Private room in rental unit,2,1.0,2,1,365,$159.00,11,29,2025-06-17,469,0,2024-07-02,4.75,4.93,4.91,4.72,t,100%,t,2013-06-08,4,3,IT027042B4VQY5M4VR
6709903,Isole,45.44557875484185,Entire rental unit,3,1.0,3,2,15,$105.00,5,51,2025-06-17,401,3,2025-06-01,4.9,4.88,4.97,4.82,t,100%,t,2013-06-03,1,0,IT027042B41TJZALFE
6851473,Isole,45.43084,Entire rental unit,2,1.0,3,3,30,$121.00,18,67,2025-06-17,216,1,2025-06-03,4.78,4.78,4.85,4.71,t,100%,t,2013-06-11,1,0,IT027042C2T2ELYPIP
6895356,Isole,45.43367,Entire rental unit,4,2.0,5,3,30,$123.00,9,27,2025-06-17,126,2,2025-06-02,4.85,4.95,4.9,4.74,t,100%,t,2013-06-13,1,0,IT027042C25VFZ2W79
6909631,Isole,45.441135,Entire vacation home,3,3.0,2,2,1125,$134.00,12,60,2025-06-17,311,1,2025-06-10,4.8,4.9,4.84,4.75,f,100%,t,2013-06-14,2,0,IT027042C2JS9DZSUB
6909631,Isole,45.44123371723644,Entire condo,2,1.0,2,2,1125,$99.00,22,78,2025-06-17,106,4,2025-06-15,4.77,4.91,4.82,4.68,f,100%,t,2013-06-14,2,0,IT027042C2AS5KW6QB
6993991,Isole,45.43698,Entire rental unit,4,2.0,3,2,1125,$194.00,10,38,2025-06-17,144,2,2025-06-02,4.88,4.87,4.95,4.78,t,100%,t,2013-06-19,2,0,IT027042C2HRZC9MWN
5862083,Isole,45.4329,Entire rental unit,2,1.0,1,1,2,,9,65,2025-06-17,170,3,2025-06-02,4.64,4.82,4.77,4.59,f,100%,t,2013-04-10,32,0,IT027042C2LKLPI895
1617572,Isole,45.433489,Entire rental unit,7,2.0,1,1,2,$189.00,19,77,2025-06-17,43,0,2022-07-05,4.49,4.77,4.76,4.45,f,100%,t,2012-01-17,20,5,IT027042B4MZQJO9NQ
1602219,Isole,45.42946,Private room in bed and breakfast,2,1.0,4,4,30,$128.00,0,0,2025-06-17,4,0,2024-04-20,4.5,5.0,5.0,4.5,f,,t,2012-01-13,3,3,IT027042C1HY9EH5F4
7067258,Isole,45.40596,Entire rental unit,2,1.0,4,4,90,$173.00,21,60,2025-06-17,28,0,2024-10-28,4.61,4.79,4.71,4.46,f,100%,t,2013-06-23,1,0,IT027042C2LYVCWDBG
7161521,Isole,45.4339,Entire rental unit,5,2.0,1,1,99,$320.00,5,16,2025-06-17,42,0,2024-07-30,4.88,4.79,4.79,4.52,f,,t,2013-06-28,1,0,IT027042C2WOK5YL3I
3161400,Terraferma,45.4754,Private room in home,2,1.0,3,3,31,$55.00,19,62,2025-06-17,204,1,2025-06-07,4.65,4.61,4.73,4.61,f,100%,t,2012-08-05,7,7,IT027042C2Y4AIS5J7
7125469,Isole,45.42971,Entire condo,4,2.0,2,2,1125,$120.00,9,26,2025-06-17,136,0,2025-05-16,4.76,4.84,4.93,4.72,f,100%,t,2013-06-26,1,0,IT027042C2C8F57C6Y
7325760,Isole,45.43405760453533,Room in hotel,2,1.0,2,1,1125,$143.00,1,15,2025-06-17,585,4,2025-06-01,4.75,4.9,4.92,4.71,f,100%,t,2013-07-07,4,1,IT027042B4UELUH7SK
7455203,Isole,45.44609,Entire rental unit,4,2.0,3,3,1125,$310.00,8,31,2025-06-17,148,0,2025-04-04,4.7,4.88,4.79,4.61,f,100%,t,2013-07-13,1,0,IT027042B43R7NUFHU
6180481,Isole,45.43439,Entire rental unit,4,2.0,3,1,90,$153.00,6,16,2025-06-17,283,2,2025-05-25,4.88,4.89,4.96,4.77,t,100%,t,2013-05-01,4,0,IT027042C2NXZ5I3AO
7656598,Isole,45.43645,Entire rental unit,2,1.0,31,31,360,$180.00,14,43,2025-06-17,21,0,2024-02-14,4.62,4.62,4.76,4.67,f,100%,t,2013-07-22,1,0,
7665431,Isole,45.44155,Entire rental unit,4,1.0,3,1,1125,$69.00,12,17,2025-06-17,19,0,2025-04-21,4.84,4.47,5.0,4.89,f,100%,t,2013-07-23,2,0,IT027042C2HJRVBCNU
7665431,Isole,45.43898,Entire rental unit,4,1.0,1,1,365,$77.00,11,27,2025-06-17,130,1,2025-06-01,4.44,4.31,4.76,4.46,f,100%,t,2013-07-23,2,0,IT027042C2HJRVBCNV
23309,Isole,45.44072,Entire rental unit,2,1.0,3,2,1125,$133.00,4,32,2025-06-17,471,4,2025-06-14,4.95,4.95,4.97,4.89,t,100%,t,2009-06-26,1,0,IT027042C27P5BBXSA
2508340,Isole,45.44036,Entire rental unit,2,1.0,2,2,29,$131.00,13,45,2025-06-17,565,4,2025-06-15,4.69,4.68,4.93,4.61,t,100%,t,2012-05-31,21,2,IT027042B4NU5ARVRQ
7846371,Isole,45.4348,Entire condo,2,1.0,3,3,30,$137.00,18,42,2025-06-17,171,2,2025-06-02,4.64,4.64,4.84,4.5,f,100%,t,2013-07-31,1,0,IT027042C2WQZ4RXR6
716164,Terraferma,45.48094,Private room in guest suite,2,1.0,2,2,1125,$73.00,13,28,2025-06-17,604,7,2025-06-12,4.82,4.92,4.92,4.81,t,100%,t,2011-06-18,1,1,IT027042C2NJNADQG9
5494967,Isole,45.40448,Entire rental unit,6,3.0,2,2,1125,$220.00,1,11,2025-06-17,174,2,2025-05-24,4.77,4.81,4.89,4.68,t,100%,t,2013-03-17,1,0,IT027042C2L9ZJFJ93
4474459,Isole,45.43217,Room in bed and breakfast,2,1.0,2,2,999,,15,54,2025-06-17,0,0,,,,,,t,100%,t,2012-12-23,6,0,IT027042B4X8WC2J23
6019189,Isole,45.43696,Entire condo,2,1.0,3,1,29,$146.00,12,42,2025-06-17,194,0,2025-04-24,4.72,4.75,4.89,4.6,f,100%,t,2013-04-21,16,0,IT027042B47U4JUYBP
6019189,Isole,45.43766,Entire condo,2,1.0,3,1,29,$135.00,14,66,2025-06-17,126,0,2025-03-17,4.7,4.72,4.87,4.52,f,100%,t,2013-04-21,16,0,IT027042B4J3LCPT6H
7994036,Isole,45.43869,Entire rental unit,4,1.0,2,2,1125,$179.00,10,57,2025-06-17,892,0,2025-04-06,4.77,4.82,4.9,4.77,f,100%,t,2013-08-07,1,0,IT027042C2UU8IR8TR
8019503,Isole,45.444,Private room in vacation home,1,1.0,1,1,730,$85.00,4,4,2025-06-17,383,2,2025-06-06,4.68,4.79,4.77,4.6,t,100%,t,2013-08-08,4,2,IT027042B4A8XBMJXU
