id,id_anfitrion,ultima_extraccion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,noches_minimas,noches_maximas,min_noches_minimas,max_noches_minimas,min_noches_maximas,max_noches_maximas,precio,tiene_disponibilidad,disp_30d,disp_60d,disp_90d,disp_365d,calendario_ultima_extraccion,calendario_actualizado,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,antiguedad_host,vecindario_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia
49979004,402017212,2025-06-17,Isole,Dorsoduro,45.435329,12.325057,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,2,31,2,2,365,365,$280.00,t,8,21,36,162,2025-06-17,,59,23,3,2021-10-26,2025-06-16,1.33,4.97,4.98,4.95,4.85,4.92,4.98,4.9,t,t,within an hour,100%,100%,t,t,2021-05-17,Castello,8,8,0,0,IT027042C2BJLGEKU2
49980089,402017212,2025-06-17,Isole,Castello,45.43514251708984,12.341124534606934,Entire rental unit,Entire home/apt,7,2.0,4.0,4.0,3,30,2,3,365,365,$481.00,t,13,35,56,228,2025-06-17,,46,10,0,2021-08-09,2025-05-11,0.98,4.93,4.96,4.96,4.83,4.89,4.93,4.8,t,t,within an hour,100%,100%,t,t,2021-05-17,Castello,8,8,0,0,IT027042B4HNUNNEID
49983770,403095740,2025-06-17,Isole,Sant'Elena,45.426815,12.363055,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,3,30,3,3,30,30,$179.00,t,7,34,47,202,2025-06-17,,37,8,2,2021-07-25,2025-06-01,0.78,4.92,4.95,5.0,4.95,4.92,5.0,4.76,f,t,within a few hours,100%,94%,t,t,2021-05-23,,1,1,0,0,IT027042C2ZVXS49LU
50049152,402017212,2025-06-17,Isole,San Marco,45.43269,12.33331,Entire rental unit,Entire home/apt,4,,2.0,,2,31,2,2,365,365,,t,11,33,48,222,2025-06-17,,20,6,0,2022-05-06,2025-05-02,0.53,4.9,4.9,4.85,4.9,4.9,5.0,4.8,t,t,within an hour,100%,100%,t,t,2021-05-17,Castello,8,8,0,0,IT027042B4YKRN352B
50078067,403955301,2025-06-17,Isole,Castello,45.43507,12.3451,Entire home,Entire home/apt,9,2.5,5.0,8.0,7,365,1,7,1125,1125,"$1,792.00",t,8,24,51,307,2025-06-17,,88,12,1,2021-06-27,2025-05-27,1.82,4.99,4.97,4.92,4.98,4.97,4.98,4.97,f,t,within an hour,100%,96%,t,t,2021-05-28,,5,5,0,0,IT027042B49RVLVIA3
50078572,403955301,2025-06-17,Isole,Castello,45.43507,12.3451,Entire condo,Entire home/apt,5,2.0,2.0,4.0,7,365,2,8,365,365,$290.00,t,12,34,61,328,2025-06-17,,64,20,3,2021-07-09,2025-06-09,1.33,4.98,4.98,4.98,4.97,5.0,5.0,4.97,f,t,within an hour,100%,96%,t,t,2021-05-28,,5,5,0,0,IT027042B49RVLVIA3
50110305,402017212,2025-06-17,Isole,Dorsoduro,45.42956,12.33132,Entire rental unit,Entire home/apt,4,,2.0,,2,30,2,2,30,30,,t,20,47,77,338,2025-06-17,,30,6,0,2021-10-17,2024-10-30,0.67,4.97,4.93,4.97,4.9,4.97,4.87,4.7,t,t,within an hour,100%,100%,t,t,2021-05-17,Castello,8,8,0,0,IT027042B4URS7L9AK
50124062,404453108,2025-06-17,Isole,Cannaregio,45.44086,12.34027,Entire condo,Entire home/apt,4,1.0,2.0,2.0,3,30,3,3,30,30,$153.00,t,28,58,77,167,2025-06-17,,65,10,1,2021-08-31,2025-05-27,1.41,4.55,4.65,4.45,4.78,4.74,4.91,4.4,f,f,within a day,100%,66%,t,t,2021-05-31,,1,1,0,0,IT027042C298GYXRKI
50145836,404667069,2025-06-17,Isole,Castello,45.43773,12.34668,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,3,30,2,3,30,30,$595.00,t,10,32,41,41,2025-06-17,,60,2,0,2021-06-18,2024-10-13,1.23,5.0,4.97,4.98,5.0,5.0,4.95,4.97,t,,,,100%,t,t,2021-06-01,,1,1,0,0,IT027042C2UTEP7V4U
50151623,404431792,2025-06-17,Isole,Castello,45.4361,12.34705,Entire rental unit,Entire home/apt,5,1.5,2.0,5.0,2,1125,2,2,1125,1125,$160.00,t,1,6,10,167,2025-06-17,,87,8,0,2021-06-25,2024-12-28,1.8,4.57,4.52,4.55,4.62,4.7,4.74,4.61,f,f,within a day,100%,100%,f,t,2021-05-31,,1,1,0,0,IT027042C2QP7CEEEX
50210266,399608157,2025-06-17,Isole,San Polo,45.43607,12.3266,Entire rental unit,Entire home/apt,14,6.0,4.0,8.0,1,31,1,1,31,31,"$1,343.00",t,29,59,89,364,2025-06-17,,11,1,0,2021-09-19,2025-05-07,0.24,4.64,4.64,4.73,4.82,5.0,4.73,4.45,f,f,within an hour,100%,65%,t,t,2021-05-02,,14,7,7,0,IT027042B4B3TAFTDL
50233990,405517674,2025-06-17,Isole,San Marco,45.434086,12.331328,Entire rental unit,Entire home/apt,5,,2.0,,2,28,2,2,28,28,,t,0,0,0,0,2025-06-17,,33,8,0,2021-08-05,2024-12-01,0.7,4.76,4.76,4.85,4.76,4.85,4.91,4.82,f,f,,,100%,t,t,2021-06-06,,1,1,0,0,IT027042C239KHDDKL
50278704,405965617,2025-06-17,Isole,Cannaregio,45.440666,12.33922,Entire condo,Entire home/apt,2,1.0,1.0,1.0,3,29,3,3,1125,1125,$92.00,t,0,0,0,0,2025-06-17,,66,1,0,2021-08-12,2024-09-14,1.41,4.94,4.95,4.92,4.95,4.98,4.97,4.88,t,f,,,100%,t,t,2021-06-08,,1,1,0,0,IT027042C29Y2OU8ST
50294239,403955301,2025-06-17,Isole,Castello,45.43507,12.3451,Entire home,Entire home/apt,14,4.5,7.0,10.0,7,365,1,7,365,365,"$1,679.00",t,3,14,41,297,2025-06-17,,8,4,0,2022-05-08,2025-04-20,0.21,4.88,5.0,5.0,4.88,5.0,5.0,4.75,f,t,within an hour,100%,96%,t,t,2021-05-28,,5,5,0,0,IT027042B49RVLVIA3
50303363,406187701,2025-06-17,Isole,San Marco,45.43651,12.33418,Entire condo,Entire home/apt,4,,2.0,,31,365,31,31,365,365,,t,3,18,36,114,2025-06-17,,4,0,0,2021-06-20,2023-06-05,0.08,4.5,4.75,4.5,5.0,5.0,5.0,4.75,t,f,,,,t,t,2021-06-09,,1,1,0,0,
50321275,402761886,2025-06-17,Isole,Santa Croce,45.43983,12.32591,Private room in bed and breakfast,Private room,3,1.0,1.0,2.0,2,1125,1,2,365,365,$229.00,t,19,49,79,335,2025-06-17,,38,2,0,2021-11-02,2025-01-07,0.86,4.87,4.92,4.89,5.0,4.89,4.84,4.82,t,t,within an hour,100%,99%,t,t,2021-05-21,,6,3,3,0,IT027042B483LC5GJP
50345080,406580480,2025-06-17,Isole,Santa Croce,45.44048,12.33164,Private room in rental unit,Private room,2,,,,31,1125,31,31,1125,1125,,t,0,0,0,0,2025-06-17,,56,0,0,2021-09-27,2022-10-01,1.24,4.2,4.29,4.11,4.46,4.13,4.77,4.39,f,f,,,,t,t,2021-06-11,,2,0,2,0,
50366865,406821631,2025-06-17,Isole,Castello,45.43693,12.34059,Entire condo,Entire home/apt,4,,2.0,,1,365,1,2,365,365,,t,26,52,80,348,2025-06-17,,21,1,0,2021-07-04,2024-08-19,0.44,4.52,4.52,4.48,4.24,4.62,4.71,4.52,t,f,within an hour,100%,93%,t,t,2021-06-13,,3,1,2,0,IT027042B4C7LCNDNV
50387792,406821631,2025-06-17,Isole,Castello,45.43744,12.3415,Private room in condo,Private room,2,1.0,1.0,1.0,1,365,2,2,365,365,$101.00,t,17,47,68,328,2025-06-17,,211,58,2,2021-06-27,2025-06-02,4.36,4.75,4.78,4.85,4.62,4.81,4.87,4.65,f,f,within an hour,100%,93%,t,t,2021-06-13,,3,1,2,0,IT027042B4CN3LZSMI
50387979,406821631,2025-06-17,Isole,Castello,45.43537,12.34285,Private room in condo,Private room,3,1.0,1.0,2.0,1,365,2,2,365,365,$186.00,t,24,52,76,344,2025-06-17,,8,2,0,2021-08-21,2025-03-29,0.17,4.63,4.5,4.38,4.38,4.38,4.75,4.5,t,f,within an hour,100%,93%,t,t,2021-06-13,,3,1,2,0,IT027042B4C7LCNDNV
50389874,407057657,2025-06-17,Terraferma,Marghera,45.47399045407648,12.227145098890729,Entire townhouse,Entire home/apt,5,1.0,2.0,4.0,3,30,2,3,1125,1125,$101.00,t,8,11,21,77,2025-06-17,,252,57,5,2021-07-04,2025-06-14,5.23,4.97,4.98,4.98,4.99,4.98,4.87,4.94,f,t,within an hour,100%,99%,t,t,2021-06-14,,1,1,0,0,IT027042C2OOUWGJCE
50411016,407254923,2025-06-17,Isole,San Polo,45.43776,12.32478,Private room in guesthouse,Private room,2,1.0,1.0,1.0,1,365,1,2,365,365,$136.00,t,23,53,83,355,2025-06-17,,450,147,8,2021-09-08,2025-06-03,9.79,4.86,4.9,4.89,4.87,4.87,4.86,4.78,t,t,within an hour,100%,98%,t,t,2021-06-15,San Polo,3,1,2,0,IT027042B4I3C7ATPS
50411461,407254923,2025-06-17,Isole,Santa Croce,45.43889,12.32286,Private room in guesthouse,Private room,3,,1.0,,1,365,2,2,365,365,,t,22,52,80,352,2025-06-17,,7,0,0,2021-12-30,2024-03-26,0.17,4.86,5.0,4.83,4.71,5.0,4.71,4.86,t,t,within an hour,100%,98%,t,t,2021-06-15,San Polo,3,1,2,0,IT027042B4I3C7ATPS
50429814,407422981,2025-06-17,Isole,Cannaregio,45.44157,12.33817,Private room in guesthouse,Private room,2,,1.0,,1,365,2,2,365,365,,t,22,52,82,354,2025-06-17,,1,0,0,2022-04-18,2022-04-18,0.03,5.0,4.0,5.0,4.0,5.0,4.0,4.0,t,f,within an hour,100%,100%,t,t,2021-06-16,,5,0,5,0,IT027042B4ES24THIE
50430545,407422981,2025-06-17,Isole,Cannaregio,45.44319,12.33999,Private room in guesthouse,Private room,3,,1.0,,1,365,2,2,365,365,,t,21,51,81,351,2025-06-17,,1,0,0,2021-12-29,2021-12-29,0.02,5.0,5.0,5.0,4.0,4.0,5.0,5.0,t,f,within an hour,100%,100%,t,t,2021-06-16,,5,0,5,0,IT027042B4ES24THIE
50499804,407980723,2025-06-17,Isole,Castello,45.43336,12.35888,Entire condo,Entire home/apt,2,,1.0,,2,1125,2,2,1125,1125,,t,0,15,32,35,2025-06-17,,37,1,0,2021-07-06,2024-09-11,0.77,4.32,4.41,4.19,4.43,4.65,4.46,4.35,f,f,within an hour,100%,85%,t,t,2021-06-19,,2,1,1,0,It027042c29aatvr65
50531137,408282963,2025-06-17,Terraferma,Tessera,45.50067,12.32487,Entire condo,Entire home/apt,6,2.0,2.0,5.0,2,29,2,2,1125,1125,$209.00,t,24,48,65,338,2025-06-17,,24,5,0,2022-04-18,2025-03-30,0.62,4.96,4.92,5.0,4.96,4.96,4.75,4.92,t,f,,,100%,t,t,2021-06-21,,1,1,0,0,IT027042C2CQWY7W7R
50540475,401003488,2025-06-17,Isole,Cannaregio,45.44171,12.33504,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1125,2,30,47,60,$108.00,t,10,20,50,325,2025-06-17,,53,5,0,2021-08-17,2025-04-14,1.13,4.32,4.43,4.51,4.47,4.43,4.7,4.19,t,f,within an hour,100%,100%,t,t,2021-05-11,Castello,41,41,0,0,IT027042C2ADOJAMIJ
50544079,408374660,2025-06-17,Isole,Dorsoduro,45.429278,12.330546,Entire condo,Entire home/apt,4,1.0,1.0,3.0,2,30,2,2,1125,1125,$100.00,t,27,55,85,357,2025-06-17,,62,19,2,2022-01-02,2025-06-09,1.47,4.71,4.76,4.53,4.74,4.84,4.81,4.55,t,t,within an hour,100%,100%,t,t,2021-06-21,,1,1,0,0,IT027042C24HHAFCH7
50567056,408554802,2025-06-17,Isole,Cannaregio,45.441681,12.335666,Entire condo,Entire home/apt,2,1.0,1.0,1.0,2,28,1,2,1125,1125,$197.00,t,4,15,20,249,2025-06-17,,244,80,10,2021-11-25,2025-06-16,5.63,4.98,4.99,4.98,4.94,4.98,4.99,4.93,t,t,within an hour,100%,100%,t,t,2021-06-22,,2,2,0,0,IT027042C2MCHLROQ3
50607583,408885932,2025-06-17,Isole,Castello,45.43314,12.35833,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,3,29,2,3,1125,1125,$152.00,t,16,28,40,293,2025-06-17,,93,19,0,2021-07-13,2025-05-04,1.94,4.83,4.84,4.84,4.83,4.84,4.83,4.71,t,t,within an hour,100%,100%,t,t,2021-06-24,,1,1,0,0,IT027042C2Y5RM9VOY
50652574,409269245,2025-06-17,Isole,Santa Croce,45.4388,12.33079,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,365,1,2,99,99,$127.00,t,7,20,29,138,2025-06-17,,6,1,0,2022-04-17,2025-04-16,0.16,5.0,5.0,5.0,5.0,4.67,5.0,4.67,t,t,within an hour,100%,100%,t,t,2021-06-26,Santa Croce,5,3,2,0,IT027042B4XT6GLYLS
50678655,403955301,2025-06-17,Isole,Castello,45.43507,12.3451,Entire condo,Entire home/apt,5,2.0,2.0,4.0,7,1125,2,7,1125,1125,$199.00,t,12,34,61,328,2025-06-17,,73,20,2,2021-08-06,2025-06-06,1.55,4.99,5.0,4.97,5.0,4.99,5.0,4.96,f,t,within an hour,100%,96%,t,t,2021-05-28,,5,5,0,0,IT027042B49RVLVIA3
50678952,409528856,2025-06-17,Isole,San Polo,45.437996,12.329132,Entire condo,Entire home/apt,3,1.0,1.0,1.0,2,365,1,4,15,99,$188.00,t,6,36,62,126,2025-06-17,,306,74,7,2021-07-06,2025-06-15,6.36,4.9,4.96,4.88,4.94,4.96,4.92,4.78,t,t,within an hour,100%,100%,t,t,2021-06-27,,4,4,0,0,IT027042B4YSR7564W
50685462,409596457,2025-06-17,Isole,Cannaregio,45.44347,12.32622,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,3,30,2,3,30,30,$220.00,t,20,47,66,143,2025-06-17,,131,32,5,2021-08-18,2025-06-07,2.81,4.89,4.92,4.94,4.98,4.95,4.95,4.8,f,t,within an hour,100%,98%,t,t,2021-06-28,,1,1,0,0,IT027042C2HHAZG5Q6
50745430,409528856,2025-06-17,Isole,San Polo,45.43809359296416,12.329059685606644,Entire condo,Entire home/apt,4,1.0,2.0,2.0,2,365,1,2,15,99,$246.00,t,0,19,38,99,2025-06-17,,410,109,8,2021-07-14,2025-06-15,8.57,4.93,4.93,4.93,4.91,4.96,4.91,4.86,t,t,within an hour,100%,100%,t,t,2021-06-27,,4,4,0,0,IT027042B46SJIDF6Q
50782867,410421965,2025-06-17,Isole,Alberoni,45.34576,12.31316,Entire home,Entire home/apt,5,2.0,3.0,3.0,3,90,3,12,90,90,$262.00,t,12,17,24,299,2025-06-17,,27,4,0,2021-08-19,2025-05-05,0.58,4.81,4.89,4.81,5.0,5.0,4.96,4.85,f,f,within a few hours,100%,60%,t,t,2021-07-02,,2,2,0,0,IT027042C2BQVSJWER
50838743,410988760,2025-06-17,Isole,Castello,45.43526,12.34442,Entire condo,Entire home/apt,5,1.0,2.0,3.0,2,29,1,3,29,29,$178.00,t,14,44,74,349,2025-06-17,,25,4,0,2022-03-27,2025-02-09,0.64,4.12,4.32,4.28,4.2,4.32,4.88,4.36,t,f,,,100%,t,t,2021-07-05,,1,1,0,0,IT027042C2JQYQYD6D
50883489,411001197,2025-06-17,Isole,San Marco,45.432716,12.330201,Entire condo,Entire home/apt,5,2.5,2.0,3.0,2,20,2,2,20,20,$289.00,t,22,50,77,170,2025-06-17,,124,25,0,2021-10-18,2025-05-10,2.78,4.87,4.81,4.89,4.94,4.96,4.99,4.75,t,t,within a few hours,100%,97%,t,t,2021-07-05,,1,1,0,0,IT027042C2UE9V9WET
51020170,408374304,2025-06-17,Terraferma,Zona Commerciale via Torino,45.48545,12.24591,Private room in home,Private room,2,,1.0,,31,365,31,31,365,365,,t,0,0,0,0,2025-06-17,,93,0,0,2021-07-23,2024-05-05,1.96,4.37,4.48,4.2,4.68,4.58,4.38,4.32,f,f,,,,t,t,2021-06-21,,7,0,7,0,
51067220,413189212,2025-06-17,Isole,Santa Croce,45.441124,12.330211,Entire condo,Entire home/apt,3,2.0,2.0,4.0,3,30,1,3,365,365,$195.00,t,7,23,44,161,2025-06-17,,59,7,0,2021-07-30,2025-05-01,1.25,4.88,4.93,4.95,4.86,4.73,5.0,4.86,t,f,within an hour,100%,100%,t,t,2021-07-15,,1,1,0,0,IT027042C29XKUFQXK
51139574,413855266,2025-06-17,Isole,Dorsoduro,45.43097,12.32257,Entire serviced apartment,Entire home/apt,4,2.0,1.0,4.0,3,60,3,3,60,60,$213.00,t,5,5,16,248,2025-06-17,,42,9,0,2021-07-29,2025-05-11,0.89,4.95,4.95,4.98,4.93,5.0,4.98,4.83,f,t,within an hour,100%,100%,t,t,2021-07-19,,1,1,0,0,IT027042C22LL7WRRJ
51146364,413914127,2025-06-17,Isole,San Polo,45.43774,12.33446,Entire condo,Entire home/apt,4,1.0,2.0,4.0,3,7,1,3,1125,1125,$104.00,t,0,4,8,50,2025-06-17,,213,50,8,2021-07-30,2025-06-15,4.5,4.82,4.86,4.83,4.83,4.92,4.95,4.79,f,t,within an hour,100%,100%,t,t,2021-07-19,,1,1,0,0,IT027042C2P2F2FTD9
51222022,414653662,2025-06-17,Isole,Castello,45.43846,12.3425,Entire condo,Entire home/apt,2,1.0,1.0,2.0,3,30,3,3,30,30,$105.00,t,10,29,43,87,2025-06-17,,155,33,1,2021-08-11,2025-05-26,3.3,4.73,4.74,4.7,4.83,4.88,4.9,4.57,t,t,within an hour,100%,100%,t,t,2021-07-23,,1,1,0,0,IT027042C2YVJU4247
51224170,414677442,2025-06-17,Isole,San Marco,45.43513,12.32957,Entire condo,Entire home/apt,8,4.0,4.0,4.0,1,29,1,1,29,29,$870.00,t,12,33,54,164,2025-06-17,,221,54,6,2021-08-07,2025-06-12,4.7,4.88,4.97,4.95,4.87,4.85,4.99,4.83,t,t,within an hour,100%,100%,t,t,2021-07-23,,2,2,0,0,IT027042B443WXLTKB
51254674,409272166,2025-06-17,Isole,San Marco,45.43343876851888,12.33259930134771,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,4,365,1,4,365,365,$108.00,t,8,34,54,145,2025-06-17,,64,17,2,2021-09-11,2025-06-14,1.4,4.75,4.8,4.67,4.83,4.88,4.95,4.78,f,f,within an hour,92%,80%,t,t,2021-06-26,,3,3,0,0,IT027042C2BMMBHKHA
51260256,415046673,2025-06-17,Terraferma,Carpenedo,45.50003,12.25128,Entire condo,Entire home/apt,5,1.0,2.0,3.0,3,365,3,3,365,365,$110.00,t,23,48,78,353,2025-06-17,,85,13,1,2021-08-12,2025-06-02,1.81,4.72,4.85,4.75,4.82,4.87,4.71,4.71,f,f,within an hour,100%,100%,t,t,2021-07-25,,1,1,0,0,IT027042C2TKB2I9WX
51277384,408374304,2025-06-17,Terraferma,Piave 1860,45.48602,12.24317,Private room in condo,Private room,2,,,,31,365,31,31,365,365,,t,0,0,0,0,2025-06-17,,74,0,0,2022-05-10,2024-05-14,1.96,4.22,4.59,4.2,4.68,4.49,4.5,4.23,t,f,,,,t,t,2021-06-21,,7,0,7,0,
51277434,408374304,2025-06-17,Terraferma,Piave 1860,45.48735,12.24521,Private room in condo,Private room,2,,,,31,365,31,31,365,365,,t,0,0,0,0,2025-06-17,,59,0,0,2021-08-01,2024-05-20,1.25,4.24,4.31,4.31,4.47,4.25,4.25,4.24,f,f,,,,t,t,2021-06-21,,7,0,7,0,
51280066,415250167,2025-06-17,Isole,Cannaregio,45.43932,12.33698,Private room in bed and breakfast,Private room,6,2.0,3.0,4.0,2,10,2,2,10,10,$315.00,t,10,38,51,224,2025-06-17,,66,1,0,2021-08-13,2024-08-05,1.41,4.94,4.89,4.88,4.97,5.0,5.0,4.88,f,t,within a few hours,100%,89%,t,t,2021-07-26,,5,1,4,0,IT027042C16OW58WF6
51301136,395123862,2025-06-17,Isole,Lido,45.382076,12.3473,Entire townhouse,Entire home/apt,4,,3.0,,5,14,5,5,14,14,,t,0,0,0,0,2025-06-17,,9,0,0,2021-09-10,2023-05-29,0.2,4.89,5.0,5.0,5.0,5.0,4.67,4.67,f,f,,,100%,t,t,2021-04-01,,1,1,0,0,IT027042C2KDH9OPKD
51301788,415460290,2025-06-17,Isole,Alberoni,45.349327,12.319377,Entire condo,Entire home/apt,4,1.0,1.0,2.0,5,30,5,5,30,30,$80.00,t,3,8,15,132,2025-06-17,,46,9,1,2021-09-11,2025-05-27,1.0,4.91,4.98,4.93,4.87,4.91,4.76,4.85,f,t,within an hour,100%,95%,t,t,2021-07-27,,1,1,0,0,IT027042C226U4AGGX
51337045,415774235,2025-06-17,Isole,Dorsoduro,45.430054,12.333507,Entire condo,Entire home/apt,4,2.0,2.0,3.0,2,28,2,3,2,1125,$500.00,t,4,9,17,213,2025-06-17,,338,103,10,2021-08-11,2025-06-16,7.21,4.99,4.99,4.99,4.98,4.99,4.96,4.96,t,t,within an hour,100%,100%,t,t,2021-07-29,,3,3,0,0,IT027042C2R6P606LW
51384223,416132565,2025-06-17,Isole,Cannaregio,45.44239,12.33784,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,2,14,2,3,1125,1125,$250.00,t,1,7,13,204,2025-06-17,,60,30,4,2021-10-03,2025-06-13,1.33,4.98,4.98,4.98,4.98,4.98,4.98,4.98,f,t,within an hour,100%,100%,t,t,2021-07-31,,1,1,0,0,IT027042C28FGGNWYW
51398216,416263420,2025-06-17,Isole,San Marco,45.43627,12.33618,Private room in condo,Private room,2,,,,1,365,1,1,365,365,,t,0,0,0,0,2025-06-17,,53,0,0,2021-08-12,2023-06-20,1.13,4.83,4.91,4.87,4.91,4.83,4.98,4.85,f,f,,,0%,t,t,2021-08-01,,3,0,3,0,IT027042C2ABRP9F9D
51398585,416263420,2025-06-17,Isole,San Marco,45.43447,12.33607,Private room in condo,Private room,2,,,,1,1125,1,1,1125,1125,,t,0,0,0,0,2025-06-17,,76,0,0,2021-08-07,2023-11-20,1.62,4.83,4.89,4.87,4.89,4.88,4.99,4.74,f,f,,,0%,t,t,2021-08-01,,3,0,3,0,IT027042C2ABRP9F9D
51416594,416263420,2025-06-17,Isole,San Marco,45.43475,12.33761,Private room in rental unit,Private room,3,,1.0,,1,1125,1,1,1125,1125,,t,0,0,0,0,2025-06-17,,58,0,0,2021-08-11,2024-05-12,1.24,4.81,4.81,4.86,4.91,4.93,4.97,4.67,f,f,,,0%,t,t,2021-08-01,,3,0,3,0,IT027042C2ABRP9F9D
51463616,416602405,2025-06-17,Isole,San Marco,45.434811,12.33055,Entire condo,Entire home/apt,2,1.0,1.0,3.0,1,29,1,2,29,29,$121.00,t,22,44,72,306,2025-06-17,,302,84,10,2021-08-10,2025-06-14,6.43,4.74,4.77,4.82,4.81,4.84,4.84,4.61,t,f,within an hour,100%,100%,t,f,2021-08-03,,3,3,0,0,IT027042C2P6T8YD2E
51477815,416602405,2025-06-17,Isole,San Marco,45.4356,12.33161,Entire condo,Entire home/apt,5,2.5,3.0,3.0,1,28,1,2,28,28,$309.00,t,8,23,46,314,2025-06-17,,362,101,8,2021-08-14,2025-06-15,7.74,4.86,4.9,4.95,4.84,4.93,4.84,4.73,f,f,within an hour,100%,100%,t,f,2021-08-03,,3,3,0,0,IT027042C2P6T8YD2E
51581710,415774235,2025-06-17,Isole,Castello,45.437138,12.344092,Entire condo,Entire home/apt,4,1.0,2.0,3.0,2,28,2,3,2,1125,$380.00,t,5,12,25,205,2025-06-17,,379,113,11,2021-10-03,2025-06-14,8.4,5.0,4.99,5.0,4.99,5.0,4.99,4.96,t,t,within an hour,100%,100%,t,t,2021-07-29,,3,3,0,0,IT027042C2N3S6PRVU
51600586,418018044,2025-06-17,Isole,Castello,45.43235,12.355423,Entire condo,Entire home/apt,6,1.0,2.0,6.0,31,365,1,31,99,1125,$301.00,t,30,60,90,166,2025-06-17,,11,1,0,2021-10-24,2024-07-14,0.25,4.45,4.36,4.27,4.27,3.91,4.64,4.45,t,f,,,,t,t,2021-08-11,,1,1,0,0,IT027042C21F76A6OJ
51609276,418088352,2025-06-17,Isole,San Marco,45.435149,12.329236,Entire rental unit,Entire home/apt,6,3.5,3.0,4.0,3,28,3,3,28,28,$846.00,t,1,1,12,237,2025-06-17,,15,1,0,2022-05-15,2024-09-30,0.4,4.67,4.33,4.33,4.6,4.93,5.0,4.33,f,f,,,100%,t,t,2021-08-12,,2,1,1,0,IT027042C272J73XWL
51650530,418426368,2025-06-17,Isole,San Polo,45.436344,12.327371,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,1,1125,1,4,1125,1125,$243.00,t,7,23,48,183,2025-06-17,,218,61,2,2021-08-26,2025-05-30,4.7,5.0,5.0,5.0,4.99,5.0,4.99,4.94,f,t,within an hour,100%,99%,t,t,2021-08-14,,2,2,0,0,IT027042C2MKL44BK4
51721705,418088352,2025-06-17,Isole,San Marco,45.435175,12.329284,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,28,2,2,1125,1125,$270.00,t,13,35,41,291,2025-06-17,,15,0,0,2022-04-11,2024-05-06,0.39,4.2,4.07,4.27,4.13,4.67,4.87,4.33,t,f,,,100%,t,t,2021-08-12,,2,1,1,0,IT027042C272J73XWL
51748588,402761886,2025-06-17,Isole,Santa Croce,45.44205,12.32675,Private room in vacation home,Private room,1,1.0,1.0,1.0,2,730,1,2,730,730,$93.00,t,4,18,38,289,2025-06-17,,321,79,7,2021-08-28,2025-06-14,6.93,4.86,4.88,4.9,4.93,4.92,4.93,4.76,t,t,within an hour,100%,99%,t,t,2021-05-21,,6,3,3,0,IT027042B483LC5GJP
51757849,403955301,2025-06-17,Isole,Castello,45.435112,12.345111,Entire rental unit,Entire home/apt,9,2.5,5.0,8.0,7,365,1,7,365,365,$786.00,t,8,24,51,307,2025-06-17,,56,19,2,2022-04-28,2025-06-02,1.46,4.98,5.0,4.95,5.0,5.0,5.0,4.91,f,t,within an hour,100%,96%,t,t,2021-05-28,,5,5,0,0,IT027042B49RVLVIA3
51798612,419619488,2025-06-17,Isole,Cannaregio,45.44387,12.32763,Entire home,Entire home/apt,4,2.0,2.0,3.0,3,10,3,3,10,10,$128.00,t,20,26,36,287,2025-06-17,,120,40,2,2021-09-25,2025-06-02,2.64,4.7,4.74,4.52,4.92,4.91,4.97,4.61,t,f,within an hour,100%,100%,t,t,2021-08-22,,1,1,0,0,IT027042C2EPCFRJVT
51838866,419937064,2025-06-17,Isole,Murano,45.455391,12.356653,Entire home,Entire home/apt,4,2.0,2.0,3.0,2,30,1,2,1125,1125,$250.00,t,14,32,56,172,2025-06-17,,106,34,4,2021-10-30,2025-06-11,2.4,4.96,4.96,4.89,4.98,4.96,4.92,4.87,f,f,,,,t,f,2021-08-24,,1,1,0,0,IT027042C2TAU5KFK8
51858950,420081299,2025-06-17,Isole,Castello,45.4283931,12.357218,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,3,30,3,3,30,30,$184.00,t,14,24,42,222,2025-06-17,,98,29,1,2021-09-27,2025-05-31,2.16,4.99,4.98,4.99,4.96,4.99,4.98,4.92,f,t,within an hour,100%,100%,t,t,2021-08-25,,1,1,0,0,IT027042C26BKNKCBF
